server port,client port,Q1_IAT,Med_IAT,Min_IAT,Q3_IAT,Max_IAT,Var_IAT,Mean_IAT,Classes
80,39255,0.000188,0.000408,0.002298,0.073492,0.172439,0.261033,0.010398,WWW
80,55935,0.000001,0.000165,0.00087,0.060385,0.11684,0.246638,0.008733,WWW
80,16864,0.000024,0.000408,0.000887,0.109706,0.003723,1.516879,0.103702,WWW
80,42742,0.000001,0.000188,0.000891,0.064557,0.158607,0.216722,0.008173,WWW
80,12580,0.000001,0.00005,0.00028,0.025112,0.00134,0.161166,0.003302,WWW
80,49521,0.000001,0.000107,0.000151,0.260394,0.000487,38.465162,8.044082,WWW
80,57510,0.000201,0.000291,0.001433,0.074244,0.17291,0.215579,0.008607,WWW
80,60045,0.000042,0.000274,0.001977,0.069255,0.154193,0.268849,0.009842,WWW
80,52941,0.000176,0.000664,0.001713,0.075516,0.17464,0.25923,0.010259,WWW
80,50596,0.000097,0.000419,0.004084,1.597711,0.026293,25.707966,36.260809,WWW
80,56213,0.000001,0.00014,0.001319,0.056181,0.107111,0.245953,0.007689,WWW
80,38277,0.000179,0.000253,0.001353,0.07452,0.158552,0.186432,0.007833,WWW
80,39642,0.000001,0.000251,0.000376,0.037258,0.059296,0.144996,0.004057,WWW
80,49539,0.000001,0.000113,0.000154,0.445674,0.000524,72.22313,29.152654,WWW
80,55970,0.000188,0.000241,0.003009,0.073442,0.171547,0.184853,0.007612,WWW
80,4677,0.000026,0.000119,0.000788,0.056812,0.001466,1.121994,0.041887,WWW
80,48994,0.000001,0.000263,0.005135,0.396719,0.496755,3.147614,0.580736,WWW
80,46597,0.000048,0.000224,0.003911,0.463117,0.013133,23.583227,10.090526,WWW
80,47649,0.000094,0.000382,0.007427,0.183216,0.21893,0.926112,0.094468,WWW
80,25166,0.000057,0.000415,0.001226,0.038344,0.058456,0.166022,0.003953,WWW
80,56481,0.000186,0.00035,0.001459,0.071774,0.154441,0.283168,0.010511,WWW
80,56289,0.000198,0.00033,0.001426,0.33102,0.154405,2.990216,0.785728,WWW
80,2518,0.000025,0.000118,0.000358,0.017893,0.001248,1.011947,0.008034,WWW
80,54914,0.000001,0.000049,0.000088,0.00811,0.000443,0.177046,0.001028,WWW
80,49130,0.000178,0.000229,0.001404,0.070698,0.159917,0.249777,0.009302,WWW
80,51587,0.000001,0.000225,0.005046,0.828388,0.026085,21.740786,16.208001,WWW
80,48321,0,0.000228,0.00141,0.056559,0.14241,0.176713,0.006113,WWW
80,51366,0.000083,0.000216,0.00397,1.597072,0.03464,26.098954,39.881787,WWW
80,50743,0.000001,0.000383,0.004293,1.272842,0.017798,26.61135,26.327764,WWW
80,36849,0.000001,0.000205,0.000813,0.056146,0.004869,0.770302,0.023224,WWW
80,49530,0.000001,0.000281,0.004435,1.513844,0.007483,53.747378,77.920696,WWW
80,36108,0.000111,0.000555,0.003281,0.034456,0.008677,0.161148,0.004398,WWW
80,46653,0.000049,0.000264,0.00572,1.465174,0.1896,18.150052,19.530767,WWW
80,51371,0.000128,0.000396,0.006481,1.645627,0.294095,20.012228,24.577792,WWW
80,48716,0.000196,0.000305,0.00375,0.069544,0.154145,0.272903,0.010049,WWW
80,49189,0.000108,0.000253,0.00485,0.809574,0.017205,21.759124,14.453466,WWW
80,37693,0.000126,0.000282,0.002162,0.077561,0.18526,0.251656,0.010709,WWW
80,49409,0.00022,0.014213,0.060013,1.676456,0.477459,10.678345,12.655561,WWW
80,51003,0.000002,0.000197,0.001359,0.057092,0.152233,0.162397,0.006174,WWW
80,20550,0.000001,0.000241,0.000542,0.196503,0.15742,1.918692,0.256464,WWW
80,51026,0.000204,0.000322,0.001826,0.069488,0.152515,0.250505,0.008857,WWW
80,53576,0.000148,0.000304,0.002183,0.035031,0.00513,0.169093,0.004895,WWW
80,35549,0.00018,0.000607,0.001635,0.068877,0.1532,0.216694,0.007486,WWW
80,3550,0.000173,0.000264,0.004834,0.146979,0.146218,1.011223,0.108965,WWW
80,11730,0.000036,0.000276,0.000832,0.027543,0.002213,0.147808,0.003512,WWW
80,51573,0.000102,0.000395,0.004699,0.525642,0.027352,13.732545,6.039736,WWW
80,60174,0.000187,0.000306,0.002064,0.069547,0.155175,0.264311,0.009755,WWW
80,49190,0.000055,0.000273,0.001066,0.033556,0.00273,0.163939,0.004698,WWW
80,49469,0.000001,0.000161,0.004857,1.177297,0.010402,52.217334,55.650963,WWW
80,48745,0.000099,0.000246,0.001502,0.068707,0.154357,0.170777,0.006615,WWW
80,48510,0.000128,0.000506,0.004785,0.457228,1.317662,1.725349,0.523094,WWW
80,52081,0.0002,0.000699,0.082943,0.212508,0.157896,1.344452,0.168706,WWW
80,52990,0.00009,0.000246,0.001553,0.072484,0.170868,0.192453,0.007708,WWW
80,39183,0.00019,0.000398,0.001332,0.069889,0.154469,0.311898,0.012658,WWW
80,2880,0.000174,0.000549,0.006798,0.132201,0.112114,1.003289,0.097185,WWW
80,51203,0.000208,0.003179,0.087981,2.690955,0.378223,14.92707,28.78645,WWW
80,41800,0.000182,0.000401,0.001399,0.068906,0.1528,0.221322,0.007672,WWW
80,36566,0.00013,0.00025,0.001544,0.071051,0.162853,0.197779,0.007437,WWW
80,52652,0.00015,0.000231,0.001323,0.074335,0.178809,0.20986,0.008513,WWW
80,37386,0.000193,0.00026,0.001397,0.079205,0.187992,0.297477,0.01336,WWW
80,48380,0.000107,0.000343,0.005886,0.579145,1.082034,4.219844,1.114815,WWW
80,59596,0.000001,0.0002,0.00084,0.134895,0.004017,2.844474,0.296974,WWW
80,48681,0.000001,0.000352,0.003799,0.069316,0.005735,0.881128,0.043978,WWW
80,39395,0.000193,0.000816,0.001425,0.070574,0.157915,0.276862,0.010464,WWW
80,3363,0.000152,0.001193,0.004798,0.147402,0.145957,1.013982,0.109454,WWW
80,45936,0.000054,0.000252,0.004239,0.563388,0.03444,12.686535,5.918502,WWW
80,54790,0.000202,0.000526,0.001947,0.07415,0.171995,0.181628,0.007726,WWW
80,1488,0.000164,0.000434,0.00242,0.070561,0.026484,0.404554,0.020002,WWW
80,51594,0.000347,0.003104,0.037802,1.612881,0.557011,12.853905,17.845775,WWW
80,37374,0.000113,0.000222,0.00061,0.039472,0.063271,0.144526,0.003968,WWW
80,2485,0.000001,0.000232,0.000807,0.055637,0.003689,1.013378,0.031354,WWW
80,49356,0.000108,0.000225,0.004799,1.153956,0.014657,52.922207,57.054923,WWW
80,38028,0.000177,0.000292,0.002693,0.281533,0.197519,1.772456,0.300998,WWW
80,39872,0.000159,0.000316,0.002104,0.038735,0.064794,0.155229,0.003741,WWW
80,10531,0,0.000268,0.000387,0.026963,0.002135,0.161572,0.003739,WWW
80,51295,0.000099,0.000151,0.000554,0.509002,0.007668,27.656766,10.932882,WWW
80,51858,0.000207,0.01505,0.049054,3.285935,0.774025,25.64051,70.949953,WWW
80,37650,0.000204,0.000241,0.001829,0.07488,0.17877,0.296109,0.012808,WWW
80,53272,0.000085,0.000269,0.014133,0.077522,0.164632,0.252504,0.009214,WWW
80,50812,0.000097,0.000218,0.005562,1.449315,0.021461,41.134533,48.788019,WWW
80,37615,0.000204,0.000254,0.001827,0.074929,0.156826,0.183125,0.007826,WWW
80,52079,0.000001,0.000165,0.005264,1.28984,0.007477,25.354086,22.789989,WWW
80,42838,0.000173,0.000251,0.001357,0.074087,0.178502,0.28272,0.011906,WWW
80,4571,0.000001,0.000265,0.001504,0.245692,0.177191,1.781254,0.259286,WWW
80,56732,0.000213,0.000396,0.001853,0.069293,0.152675,0.168277,0.00663,WWW
80,42872,0.00018,0.000225,0.001742,0.074359,0.174492,0.229744,0.009017,WWW
80,44034,0.000191,0.000319,0.001414,0.069548,0.154088,0.179011,0.006809,WWW
80,49243,0.000213,0.014153,0.094601,1.673254,0.471104,12.320687,16.27193,WWW
80,50650,0.000014,0.000259,0.001457,0.068777,0.153388,0.159801,0.006543,WWW
80,49162,0.000101,0.000185,0.004668,0.637229,0.014245,22.684106,11.827576,WWW
80,52279,0.000016,0.000246,0.005266,1.206852,0.021523,23.113985,20.451261,WWW
80,1766,0.000115,0.000263,0.001339,0.237145,0.208126,1.235666,0.161774,WWW
80,1485,0.000171,0.000397,0.002499,0.059972,0.026701,0.295186,0.013216,WWW
80,48633,0.000105,0.000212,0.004054,0.113011,0.006943,1.776751,0.154039,WWW
80,48918,0.000041,0.000316,0.004891,0.357655,0.014047,6.482554,1.348606,WWW
80,48948,0.000001,0.00035,0.004564,0.285736,0.008019,5.769932,0.928946,WWW
80,49073,0.000202,0.000365,0.003318,0.070138,0.159901,0.214147,0.0077,WWW
80,49533,0,0.000116,0.000204,0.066579,0.000489,5.739938,0.23058,WWW
80,45173,0.000002,0.000238,0.001411,0.056301,0.151093,0.156366,0.005935,WWW
80,57943,0.0002,0.000413,0.00196,0.072878,0.16805,0.291523,0.011921,WWW
80,46578,0.000001,0.002912,0.047001,1.592585,0.296174,14.713776,19.313319,WWW
80,51537,0.000094,0.000188,0.007268,0.385691,0.077707,5.963975,1.843865,WWW
80,37712,0,0.000091,0.000348,0.025336,0.001535,0.156863,0.003347,WWW
80,48521,0.000014,0.000258,0.001492,0.068928,0.154839,0.272704,0.010145,WWW
80,49804,0.000032,0.000162,0.000573,0.228087,0.037898,6.216374,0.836733,WWW
80,49940,0.000203,0.000278,0.0014,0.068653,0.15527,0.173777,0.006632,WWW
80,48370,0.000001,0.000297,0.004208,0.341637,0.007735,3.092555,0.606415,WWW
80,47644,0.000108,0.000292,0.005533,0.130207,0.011698,2.066006,0.153105,WWW
80,48330,0.000325,0.005816,0.015253,0.37255,0.037644,1.697251,0.50879,WWW
80,48321,0.000106,0.000478,0.007157,0.769233,1.191457,5.282702,2.278229,WWW
80,46652,0.00009,0.00029,0.005352,1.188638,0.042729,17.763077,15.720553,WWW
80,10944,0,0.000154,0.00053,0.029244,0.001535,0.159647,0.003677,WWW
80,49884,0.000107,0.000228,0.007046,0.412661,0.022567,10.411931,3.181111,WWW
80,48730,0.000085,0.000377,0.000673,0.198591,0.008902,2.276343,0.259377,WWW
80,32930,0.000129,0.000471,0.001247,0.029017,0.002374,0.155883,0.003875,WWW
80,46636,0.000133,0.000292,0.007019,0.892728,0.366049,10.394489,6.69198,WWW
80,51769,0.000086,0.000204,0.000556,0.220029,0.009689,6.310027,0.739891,WWW
80,37724,0.000167,0.000445,0.001354,0.032918,0.00265,0.161683,0.004478,WWW
80,45497,0.000114,0.000292,0.001485,0.085865,0.129656,0.504162,0.026768,WWW
80,45995,0.000258,0.003815,0.039918,0.862213,0.29191,5.792784,3.439696,WWW
80,43990,0.00019,0.000287,0.001458,0.069314,0.153543,0.23177,0.008154,WWW
80,52247,0.00002,0.000291,0.00494,0.615244,0.028074,12.6209,4.916331,WWW
80,51699,0.000098,0.000164,0.003753,0.291297,0.006592,9.990126,2.067809,WWW
80,57202,0.000208,0.000372,0.001467,0.073836,0.170212,0.282548,0.011772,WWW
80,1497,0.000162,0.000413,0.00239,0.058612,0.026632,0.28221,0.01256,WWW
80,10582,0.000001,0.000511,0.001398,0.248084,0.159102,2.838045,0.429437,WWW
80,45714,0.000212,0.000327,0.001137,0.045826,0.068708,0.163734,0.00539,WWW
80,39075,0.000181,0.000656,0.001607,0.071684,0.163144,0.267351,0.010291,WWW
80,49525,0,0.000119,0.000164,0.067496,0.000491,5.900395,0.241943,WWW
80,58619,0.000001,0.000233,0.001536,0.058408,0.144165,0.1946,0.006618,WWW
80,50343,0.000104,0.000368,0.004231,1.420571,0.006968,50.536522,62.583136,WWW
80,49081,0.000103,0.000257,0.004014,0.549531,0.00917,17.697703,7.280632,WWW
80,53548,0.000159,0.000309,0.001976,0.070776,0.153454,0.206645,0.00739,WWW
80,49506,0.000364,0.002521,0.129511,1.289401,0.337227,5.924756,5.566648,WWW
80,15512,0.000086,0.00014,0.000347,0.03244,0.002285,0.16266,0.003975,WWW
80,49530,0.000001,0.000115,0.000154,0.421153,0.00043,52.394723,19.304859,WWW
80,49945,0.000114,0.000442,0.003506,1.861812,0.011289,57.326478,99.292824,WWW
80,48972,0.000119,0.000553,0.021635,0.067917,0.15433,0.16409,0.006205,WWW
80,35169,0.000186,0.005381,0.032131,0.069968,0.147924,0.17026,0.005471,WWW
80,49260,0.000162,0.000246,0.003754,0.068829,0.155172,0.246664,0.008772,WWW
80,45994,0.000039,0.000346,0.004301,0.517844,0.019454,13.747872,6.484243,WWW
80,39542,0.000189,0.000278,0.001355,0.073222,0.170409,0.177551,0.007541,WWW
80,19009,0.000083,0.00079,0.001351,0.749416,0.089571,17.851557,12.697937,WWW
80,49253,0.000001,0.000266,0.00438,0.626256,0.014773,18.639207,9.169879,WWW
80,4720,0.0002,0.000995,0.001416,0.116376,0.091237,1.014225,0.083105,WWW
80,2173,0.000001,0.000221,0.000794,0.064728,0.05091,1.011647,0.03589,WWW
80,36972,0.000001,0.000189,0.000961,0.179905,0.016477,4.39303,0.574826,WWW
80,40871,0.000101,0.000263,0.001429,0.070379,0.160569,0.18584,0.007159,WWW
80,50571,0.000042,0.000252,0.004074,1.668267,0.038978,40.912282,61.761869,WWW
80,48725,0.000304,0.014835,0.078763,1.492239,1.307866,7.901273,6.838309,WWW
80,50242,0.000212,0.001009,0.005543,0.070245,0.154248,0.171761,0.00667,WWW
80,47874,0.000023,0.000374,0.007845,1.86205,1.56706,11.963385,11.780689,WWW
80,49345,0.000203,0.001142,0.001956,0.069167,0.153728,0.164032,0.006547,WWW
80,60041,0.000267,0.002656,0.036363,0.112567,0.157326,0.479115,0.024714,WWW
80,34297,0.000139,0.000254,0.002184,0.072057,0.165752,0.242523,0.009006,WWW
80,40029,0.000195,0.000252,0.001695,0.072465,0.171242,0.207933,0.00803,WWW
80,52494,0.000103,0.000239,0.00161,0.077721,0.184385,0.194972,0.008729,WWW
80,49204,0.000044,0.000206,0.001333,0.069371,0.156816,0.269352,0.009997,WWW
80,16816,0.000191,0.00044,0.001283,0.072808,0.032033,0.330762,0.018432,WWW
80,40154,0.000192,0.000269,0.001698,0.070348,0.160348,0.306181,0.01259,WWW
80,51550,0.000016,0.000403,0.004002,0.189656,0.013388,5.5814,0.730736,WWW
80,49544,0.000001,0.000128,0.000166,0.064696,0.000451,4.473554,0.165923,WWW
80,27570,0.000229,0.000437,0.002962,0.067184,0.018109,0.289785,0.015892,WWW
80,39426,0.000001,0.000215,0.000522,0.035346,0.001395,0.175956,0.005388,WWW
80,51372,0.000001,0.000198,0.006196,1.542796,0.130939,21.286399,24.820591,WWW
80,47647,0.000001,0.000211,0.004993,0.141156,0.007895,2.64234,0.204355,WWW
80,52210,0.000105,0.000219,0.003828,0.52131,0.008985,4.620667,1.26169,WWW
80,35148,0.000016,0.000276,0.001455,0.070002,0.157145,0.250888,0.009123,WWW
80,42223,0.000129,0.000586,0.002223,0.037501,0.007292,0.181668,0.005436,WWW
80,51136,0.000153,0.000275,0.001627,0.070713,0.155975,0.218333,0.007835,WWW
80,49511,0.000001,0.000109,0.000152,0.44759,0.000565,56.637791,22.240153,WWW
80,49595,0.00013,0.000242,0.001342,0.069547,0.155137,0.19069,0.007054,WWW
80,52209,0.000106,0.00028,0.006644,0.542963,0.020895,6.445891,1.991862,WWW
80,47564,0.000179,0.000279,0.001508,0.069991,0.157307,0.307951,0.012557,WWW
80,48699,0.00002,0.000476,0.004606,0.209586,0.009911,1.790164,0.250904,WWW
80,51839,0.000109,0.000246,0.005308,0.381349,0.016792,5.464042,1.27508,WWW
80,39126,0.000001,0.000289,0.000961,0.190338,0.159646,1.849687,0.238093,WWW
80,52408,0.000103,0.000327,0.004338,0.73888,0.025837,10.337109,5.072163,WWW
80,57469,0.000193,0.000514,0.001456,0.077978,0.1839,0.259898,0.010874,WWW
80,1998,0.000003,0.000223,0.000866,0.078519,0.050616,1.013121,0.050205,WWW
80,46327,0.000001,0.000116,0.000504,0.042961,0.002447,0.47047,0.009892,WWW
80,59004,0.000001,0.000238,0.000571,0.03399,0.0013,0.168563,0.00498,WWW
80,46106,0.000001,0.000287,0.004611,0.367088,0.011229,8.237578,2.180285,WWW
80,39192,0.000143,0.000258,0.001173,0.043961,0.044303,0.174902,0.006395,WWW
80,50856,0.00006,0.000401,0.004328,1.622768,0.007362,47.887496,66.471397,WWW
80,33176,0.000001,0.000019,0.000082,0.030896,0.000318,0.19235,0.004366,WWW
80,50744,0.000061,0.000162,0.005322,1.180586,0.014381,30.755605,28.563683,WWW
80,52366,0.000106,0.000258,0.005617,0.647757,0.019085,14.698914,5.901961,WWW
80,49529,0.000001,0.000146,0.000292,0.121256,0.018535,14.878421,0.981914,WWW
80,49287,0.000032,0.000167,0.004814,0.563325,0.008854,15.895028,6.662278,WWW
80,52325,0.000229,0.015255,0.021092,1.47537,1.524234,9.589239,9.838552,WWW
80,53293,0,0.000124,0.001426,0.056811,0.12008,0.219934,0.006972,WWW
80,49342,0.000102,0.000397,0.005352,0.592571,0.041402,19.903158,9.659249,WWW
80,16036,0.000001,0.000066,0.00074,0.057618,0.015757,0.305515,0.013333,WWW
80,48648,0.000002,0.000151,0.000562,0.115447,0.005785,1.705796,0.134698,WWW
80,2107,0.000001,0.000205,0.001304,0.062819,0.048501,1.011818,0.035803,WWW
80,30441,0.000001,0.000028,0.000624,0.0278,0.003628,0.167331,0.003883,WWW
80,53346,0.000023,0.000242,0.002545,0.073852,0.168078,0.171348,0.00749,WWW
80,52588,0.000033,0.00021,0.001696,0.269756,0.094988,2.616782,0.609618,WWW
80,60083,0.000178,0.000297,0.001986,0.070055,0.157064,0.292698,0.011405,WWW
80,50266,0.000001,0.000455,0.006042,2.039736,0.547536,30.595292,45.935445,WWW
80,50268,0.000001,0.000422,0.003956,1.488883,0.009825,34.369127,38.905648,WWW
80,51857,0.000001,0.000214,0.006033,1.832306,0.04178,50.043888,83.151334,WWW
80,49163,0.000001,0.000256,0.005408,0.615035,0.013217,15.862497,7.585163,WWW
80,50022,0.000001,0.000244,0.001483,0.058147,0.081303,0.31638,0.011121,WWW
80,48772,0.000025,0.000266,0.001454,0.068647,0.154177,0.259134,0.009317,WWW
80,50857,0.000103,0.000368,0.004845,1.544689,0.011705,47.868342,62.840566,WWW
80,49793,0.000001,0.000149,0.001429,0.057112,0.107759,0.251465,0.007981,WWW
80,48361,0.000193,0.000274,0.001573,0.069068,0.154592,0.272612,0.010095,WWW
80,48839,0.000017,0.000166,0.000575,0.082376,0.009562,1.553786,0.077705,WWW
80,47876,0.000075,0.000495,0.004175,0.772963,0.01512,11.942831,4.85946,WWW
80,47677,0.000115,0.000382,0.00608,3.451569,0.269416,41.033436,109.040636,WWW
80,51368,0.000031,0.000334,0.005718,1.499114,0.05255,28.679697,40.946618,WWW
80,26389,0.000211,0.001435,0.031671,0.146668,0.284322,0.444468,0.028625,WWW
80,48239,0.000001,0.000311,0.006977,0.685156,1.700422,2.350724,1.005462,WWW
80,49388,0.000056,0.000337,0.004561,1.382637,0.017674,55.548994,71.666037,WWW
80,49000,0.000184,0.0003,0.001318,0.072937,0.168571,0.189416,0.007673,WWW
80,49944,0.00008,0.000174,0.003568,1.837375,0.011858,56.51772,96.515025,WWW
80,57289,0.000109,0.00029,0.004169,0.072141,0.164514,0.248631,0.009244,WWW
80,49103,0.000186,0.000263,0.001357,0.070765,0.158592,0.181359,0.007124,WWW
80,48371,0.000107,0.000255,0.005352,0.317361,0.015883,3.080969,0.57586,WWW
80,56169,0.000187,0.000593,0.001399,0.069422,0.154583,0.211567,0.007448,WWW
80,19904,0.000107,0.000428,0.001249,0.032765,0.027454,0.155349,0.003289,WWW
80,3872,0.000175,0.001223,0.003552,0.1478,0.145581,1.017055,0.110068,WWW
80,48714,0.000103,0.000386,0.003856,0.365889,0.014429,7.403935,1.57892,WWW
80,50102,0.000102,0.000312,0.001476,0.07184,0.158938,0.242779,0.008748,WWW
80,49821,0.000037,0.000232,0.002171,0.069306,0.151995,0.169791,0.006625,WWW
80,49518,0.000001,0.000138,0.000454,0.168587,0.04919,11.5321,1.088731,WWW
80,49503,0.000182,0.001199,0.025011,0.078333,0.156685,0.278613,0.009962,WWW
80,48757,0.000001,0.000172,0.004357,0.365751,0.006876,6.505456,1.256719,WWW
80,57949,0.000097,0.000234,0.001283,0.069479,0.154391,0.254628,0.009169,WWW
80,48372,0.000108,0.000381,0.004415,0.469843,0.290521,5.579108,1.211937,WWW
80,60194,0.000245,0.000322,0.00176,0.071343,0.165131,0.183776,0.00725,WWW
80,42218,0.000001,0.000049,0.000208,0.006945,0.00064,0.15861,0.00091,WWW
80,12429,0.000001,0.000228,0.000876,0.19891,0.057333,4.52527,0.750442,WWW
80,57922,0.000066,0.000265,0.001542,0.072483,0.16286,0.173097,0.007306,WWW
80,41331,0.000183,0.000292,0.002094,0.097685,0.174662,0.381672,0.017818,WWW
80,35059,0.000185,0.000425,0.001746,0.071275,0.153643,0.267152,0.009637,WWW
80,51009,0.000097,0.000388,0.00399,1.690257,0.017783,42.201122,61.623256,WWW
80,1137,0.000012,0.000149,0.000517,0.033038,0.001388,1.010952,0.017528,WWW
80,26090,0.000001,0.000165,0.000813,0.170303,0.015129,3.520914,0.41803,WWW
80,47896,0.000105,0.000235,0.003857,0.231905,0.030045,2.999684,0.427722,WWW
80,45113,0.000001,0.000258,0.001338,0.057882,0.154414,0.166844,0.006344,WWW
80,47818,0.000001,0.000295,0.004685,1.257844,0.17508,37.681286,33.07171,WWW
80,49468,0.000099,0.000154,0.000491,0.820057,0.007893,51.591696,38.075768,WWW
80,46635,0.000139,0.000236,0.027656,0.924678,0.306092,7.373561,4.658891,WWW
80,45991,0.000103,0.000186,0.004965,0.359275,0.008932,14.847117,4.671432,WWW
80,4286,0.000162,0.001354,0.006556,0.147738,0.145819,1.017145,0.110108,WWW
80,50146,0.000106,0.00026,0.001649,0.068768,0.152827,0.266998,0.009715,WWW
80,49170,0.000012,0.00021,0.001434,0.07135,0.160454,0.165848,0.007059,WWW
80,48240,0.000001,0.000206,0.003459,0.553365,0.043622,3.429486,1.087675,WWW
80,49499,0,0.000107,0.000151,0.110236,0.000413,11.61095,0.748885,WWW
80,37417,0.000156,0.000224,0.001395,0.075539,0.183513,0.261728,0.011151,WWW
80,35514,0.000182,0.00102,0.001348,0.069206,0.15573,0.279034,0.010519,WWW
80,51572,0.000094,0.00031,0.005559,0.588049,0.012449,18.586302,9.548063,WWW
80,50721,0.000001,0.000039,0.000118,0.009876,0.000641,0.172697,0.001397,WWW
80,43757,0.000199,0.000277,0.009832,0.070125,0.155435,0.296866,0.011587,WWW
80,48944,0.00003,0.000237,0.001808,0.080112,0.162753,0.3061,0.01387,WWW
80,48893,0.000101,0.000384,0.004765,0.322231,0.009489,6.411282,1.115851,WWW
80,47642,0.000102,0.000161,0.001973,0.321909,0.007138,22.406325,5.404214,WWW
80,41149,0.000192,0.000284,0.001436,0.069158,0.153806,0.200667,0.007104,WWW
80,50174,0.00011,0.00022,0.00429,1.103951,0.012556,17.814643,16.204891,WWW
80,46051,0.000078,0.00037,0.004866,0.425534,0.027799,10.8936,3.5153,WWW
80,49037,0.000103,0.000154,0.005014,0.317079,0.019208,5.369531,0.923829,WWW
80,48713,0.000027,0.000164,0.003874,0.152107,0.008139,1.572291,0.173514,WWW
80,55497,0.000074,0.000261,0.001432,0.069948,0.155408,0.206372,0.007369,WWW
80,59069,0.000163,0.000369,0.003299,0.034877,0.008529,0.164635,0.004573,WWW
80,39764,0.000199,0.000263,0.001365,0.339029,0.179644,3.00635,0.790318,WWW
80,47645,0.000002,0.000334,0.005005,0.159374,0.008131,3.554061,0.359921,WWW
80,49943,0.000107,0.000235,0.004354,1.534369,0.008933,55.174773,77.852149,WWW
80,49519,0.000001,0.000116,0.000155,0.275369,0.000455,34.707625,7.807494,WWW
80,39139,0.000001,0.000262,0.001469,0.058472,0.136331,0.208368,0.006867,WWW
80,48926,0.000109,0.000237,0.004857,0.406492,0.020863,7.695832,1.90003,WWW
